order_id,customer_id,order_date,channel,store_id,promo_id,status
O023644,C00536,2023-09-21,Online,,,Delivered
O023645,C02632,2024-05-26,Online,,,Delivered
O023646,C04646,2024-10-18,In-Store,S004,,Delivered
O023647,C03832,2023-08-02,In-Store,S010,,Delivered
O023648,C01467,2024-09-03,In-Store,S009,,Delivered
O023649,C04770,2022-11-08,Online,,,Delivered
O023650,C00225,2024-06-11,Online,,,Delivered
O023651,C04991,2024-10-04,Online,,,Delivered
O023652,C02727,2024-10-17,In-Store,S001,,Delivered
O023653,C02090,2024-01-09,Click & Collect,S009,,Returned
O023654,C02353,2023-02-09,Online,,,Cancelled
O023655,C02468,2024-08-27,In-Store,S003,,Delivered
O023656,C03992,2024-09-21,Click & Collect,S004,,Cancelled
O023657,C02987,2023-03-22,In-Store,S008,PR002,Delivered
O023658,C03810,2023-12-03,Online,,,Delivered
O023659,C00240,2024-12-19,In-Store,S006,,Delivered
O023660,C01402,2024-07-02,In-Store,S006,PR006,Delivered
O023661,C00057,2024-08-19,Online,,,Delivered
O023662,C02854,2023-02-11,In-Store,S007,,Delivered
O023663,C00010,2024-03-11,Click & Collect,S010,PR005,Delivered
O023664,C02387,2023-05-04,In-Store,S001,,Delivered
O023665,C04882,2024-04-10,Online,,,Delivered
O023666,C02038,2023-02-04,Online,,,Delivered
O023667,C01317,2024-11-26,In-Store,S007,,Delivered
O023668,C00155,2023-11-22,Online,,,Delivered
O023669,C01029,2024-06-02,In-Store,S007,,Delivered
O023670,C04589,2022-07-27,Online,,,Delivered
O023671,C00301,2024-07-26,Online,,,Delivered
O023672,C04885,2023-02-24,In-Store,S004,,Delivered
O023673,C00524,2024-04-01,In-Store,S006,,Cancelled
O023674,C01908,2023-07-20,Online,,,Delivered
O023675,C04839,2022-08-01,In-Store,S011,,Delivered
O023676,C04716,2024-11-23,Click & Collect,S001,,Delivered
O023677,C02026,2024-10-28,Click & Collect,S010,,Returned
O023678,C02992,2024-06-17,In-Store,S009,,Delivered
O023679,C04415,2024-10-22,Online,,,Delivered
O023680,C03583,2022-01-11,In-Store,S006,,Delivered
O023681,C01649,2023-04-04,In-Store,S005,,Delivered
O023682,C04749,2024-09-20,In-Store,S010,,Delivered
O023683,C04056,2024-12-22,In-Store,S002,,Delivered
O023684,C00724,2024-08-26,Online,,,Delivered
O023685,C03479,2024-05-30,Click & Collect,S009,,Delivered
O023686,C04252,2023-09-15,Online,,,Delivered
O023687,C04503,2024-08-24,In-Store,S006,,Delivered
O023688,C00557,2024-03-12,In-Store,S008,PR005,Cancelled
O023689,C03867,2023-11-07,Click & Collect,S001,,Delivered
O023690,C04064,2023-09-02,Online,,,Delivered
O023691,C03378,2024-05-25,Click & Collect,S004,,Delivered
O023692,C00174,2024-12-31,In-Store,S005,,Processing
O023693,C02978,2024-05-22,In-Store,S010,,Delivered
O023694,C01131,2024-08-28,In-Store,S006,,Delivered
O023695,C02425,2024-11-19,In-Store,S004,,Delivered
O023696,C00492,2024-02-23,Online,,,Delivered
O023697,C02939,2024-02-18,Online,,,Delivered
O023698,C04455,2022-02-08,Online,,,Delivered
O023699,C01226,2024-01-31,In-Store,S004,,Delivered
O023700,C02807,2024-08-17,Online,,,Delivered
O023701,C01830,2024-04-14,In-Store,S004,,Delivered
O023702,C02448,2024-04-18,In-Store,S005,,Delivered
O023703,C04358,2024-09-24,Click & Collect,S005,,Cancelled
O023704,C01927,2022-12-11,Click & Collect,S008,,Delivered
O023705,C04909,2024-12-31,Online,,,Delivered
O023706,C00120,2024-11-30,In-Store,S007,PR007,Returned
O023707,C03153,2023-05-15,In-Store,S010,,Delivered
O023708,C03081,2023-07-06,Online,,PR003,Delivered
O023709,C03468,2024-03-28,In-Store,S010,,Delivered
O023710,C02455,2024-11-25,Click & Collect,S009,,Delivered
O023711,C00312,2022-11-22,In-Store,S012,,Delivered
O023712,C03970,2024-10-10,Online,,,Delivered
O023713,C01626,2023-08-28,In-Store,S010,,Delivered
O023714,C01105,2024-02-19,Online,,,Returned
O023715,C02393,2024-11-28,Click & Collect,S002,,Delivered
O023716,C00736,2024-01-31,Online,,,Delivered
O023717,C03491,2024-05-16,In-Store,S001,,Delivered
O023718,C01944,2023-11-14,In-Store,S004,,Delivered
O023719,C03416,2024-09-09,Click & Collect,S009,,Delivered
O023720,C02739,2024-07-29,Click & Collect,S003,,Delivered
O023721,C02864,2022-11-27,In-Store,S010,PR001,Delivered
O023722,C00299,2023-05-07,Online,,,Delivered
O023723,C02158,2024-03-21,Online,,,Delivered
O023724,C02592,2023-10-08,Online,,,Delivered
O023725,C00863,2024-07-02,Online,,PR006,Delivered
O023726,C03978,2024-11-10,In-Store,S012,,Delivered
O023727,C02157,2023-03-30,Online,,,Delivered
O023728,C02567,2024-08-20,Online,,,Delivered
O023729,C01987,2023-07-07,Click & Collect,S009,PR003,Delivered
O023730,C04763,2022-03-27,In-Store,S010,,Delivered
O023731,C02384,2024-06-03,Online,,,Delivered
O023732,C03536,2024-01-19,In-Store,S001,,Delivered
O023733,C04668,2024-12-06,In-Store,S001,,Delivered
O023734,C01078,2024-12-10,In-Store,S002,,Delivered
O023735,C03076,2024-11-06,In-Store,S003,,Delivered
O023736,C03741,2023-05-22,In-Store,S006,,Delivered
O023737,C01858,2024-02-24,Online,,,Delivered
O023738,C00399,2023-07-29,In-Store,S012,,Delivered
O023739,C01209,2024-09-27,Click & Collect,S008,,Delivered
O023740,C02030,2023-04-21,In-Store,S011,,Delivered
O023741,C00963,2023-07-09,Click & Collect,S001,,Delivered
O023742,C02243,2024-12-26,Click & Collect,S007,,Delivered
O023743,C00952,2024-12-24,Online,,,Delivered
O023744,C01128,2024-10-13,Click & Collect,S012,,Cancelled
O023745,C04286,2023-09-15,Online,,,Cancelled
O023746,C02386,2024-05-16,Click & Collect,S010,,Returned
O023747,C04941,2024-01-16,Online,,,Delivered
O023748,C03766,2024-10-20,Click & Collect,S004,,Delivered
O023749,C04240,2022-12-26,Online,,,Delivered
O023750,C03772,2024-10-15,In-Store,S004,,Delivered
O023751,C04711,2022-08-31,In-Store,S011,,Delivered
O023752,C04870,2024-12-24,In-Store,S001,,Delivered
O023753,C01849,2023-12-12,In-Store,S011,,Delivered
O023754,C03231,2024-02-02,Online,,,Delivered
O023755,C04116,2024-02-17,Online,,,Delivered
O023756,C01470,2023-12-14,In-Store,S007,,Delivered
O023757,C03900,2022-08-06,Online,,,Delivered
O023758,C04324,2023-12-07,Online,,,Delivered
O023759,C00027,2023-10-20,In-Store,S006,,Delivered
O023760,C02733,2024-03-22,In-Store,S009,,Delivered
O023761,C03359,2024-08-01,Online,,,Delivered
O023762,C02423,2023-12-29,Click & Collect,S008,,Cancelled
O023763,C00731,2023-12-08,In-Store,S001,,Delivered
O023764,C01912,2022-12-21,Online,,,Returned
O023765,C03118,2023-01-20,In-Store,S008,,Delivered
O023766,C04091,2024-11-23,Online,,,Delivered
O023767,C04062,2022-11-28,In-Store,S003,PR001,Delivered
O023768,C03671,2024-02-21,In-Store,S007,,Delivered
O023769,C03040,2024-08-29,In-Store,S011,,Delivered
O023770,C04006,2022-11-10,Online,,,Delivered
O023771,C04868,2024-12-11,In-Store,S009,,Delivered
O023772,C03861,2024-12-23,In-Store,S004,,Delivered
O023773,C04093,2024-06-03,In-Store,S005,,Delivered
O023774,C00374,2024-10-27,In-Store,S012,,Delivered
O023775,C00971,2023-07-15,Click & Collect,S010,,Delivered
O023776,C00182,2024-11-11,In-Store,S009,,Delivered
O023777,C01096,2024-04-05,Click & Collect,S006,,Delivered
O023778,C03596,2023-05-21,In-Store,S009,,Delivered
O023779,C04567,2024-08-17,Click & Collect,S006,,Returned
O023780,C02526,2023-01-12,In-Store,S011,,Delivered
O023781,C03216,2024-08-23,Click & Collect,S001,,Delivered
O023782,C04898,2022-05-28,In-Store,S006,,Delivered
O023783,C04836,2024-07-16,Click & Collect,S006,,Delivered
O023784,C03085,2024-09-27,In-Store,S001,,Delivered
O023785,C02843,2024-11-18,In-Store,S002,,Delivered
O023786,C03015,2022-03-16,Online,,,Delivered
O023787,C03008,2024-09-22,In-Store,S005,,Delivered
O023788,C03320,2024-05-18,In-Store,S005,,Delivered
O023789,C01590,2023-02-12,In-Store,S011,,Delivered
O023790,C04704,2024-08-06,In-Store,S005,,Delivered
O023791,C01648,2024-01-17,Online,,,Delivered
O023792,C04749,2024-10-11,In-Store,S003,,Delivered
O023793,C02301,2024-11-13,In-Store,S009,,Delivered
O023794,C04176,2024-11-04,Online,,,Delivered
O023795,C04014,2024-10-31,In-Store,S011,,Delivered
O023796,C03388,2024-05-18,Online,,,Delivered
O023797,C02223,2024-11-05,In-Store,S010,,Delivered
O023798,C04218,2022-12-03,Online,,,Cancelled
O023799,C03363,2024-07-19,Click & Collect,S004,,Delivered
O023800,C01925,2024-12-30,Click & Collect,S003,,Delivered
O023801,C02322,2024-04-10,Click & Collect,S012,,Delivered
O023802,C01567,2024-10-16,In-Store,S005,,Delivered
O023803,C00036,2023-03-24,Click & Collect,S005,,Cancelled
O023804,C02397,2023-09-25,Online,,,Returned
O023805,C01851,2023-04-26,Online,,,Delivered
O023806,C04004,2024-04-21,In-Store,S007,,Delivered
O023807,C04246,2024-08-10,In-Store,S009,,Delivered
O023808,C00681,2024-04-20,Click & Collect,S003,,Delivered
O023809,C02581,2024-08-14,In-Store,S005,,Delivered
O023810,C04022,2022-09-05,Online,,,Delivered
O023811,C03233,2024-12-03,Online,,,Returned
O023812,C00599,2024-07-18,Online,,,Delivered
O023813,C03533,2024-04-12,In-Store,S011,,Delivered
O023814,C01250,2024-04-16,Online,,,Delivered
O023815,C02986,2022-10-22,Click & Collect,S007,,Delivered
O023816,C02156,2024-09-09,In-Store,S005,,Delivered
O023817,C04966,2024-05-23,In-Store,S011,,Delivered
O023818,C00998,2024-12-06,Online,,,Delivered
O023819,C00993,2024-07-28,Online,,,Delivered
O023820,C03575,2024-10-16,In-Store,S004,,Delivered
O023821,C03694,2022-01-01,Online,,,Delivered
O023822,C00391,2024-05-25,Online,,,Delivered
O023823,C02900,2023-10-20,Click & Collect,S003,,Delivered
O023824,C01215,2023-08-07,Click & Collect,S011,,Delivered
O023825,C01793,2023-03-31,In-Store,S011,,Cancelled
O023826,C03583,2022-04-17,Click & Collect,S012,,Delivered
O023827,C01323,2024-11-26,In-Store,S012,,Delivered
O023828,C03161,2023-05-17,Online,,,Delivered
O023829,C02315,2023-11-12,Online,,,Delivered
O023830,C01877,2024-12-29,Click & Collect,S006,,Processing
O023831,C00270,2023-03-19,Online,,PR002,Delivered
O023832,C00648,2024-08-07,Click & Collect,S005,,Delivered
O023833,C00375,2024-12-21,In-Store,S006,,Delivered
O023834,C00899,2024-09-23,Click & Collect,S012,,Delivered
O023835,C04095,2024-09-27,In-Store,S002,,Delivered
O023836,C00255,2024-11-23,Online,,,Delivered
O023837,C01281,2024-10-12,In-Store,S012,,Delivered
O023838,C04792,2024-04-21,Click & Collect,S009,,Returned
O023839,C04912,2024-04-18,In-Store,S006,,Delivered
O023840,C04915,2023-03-02,Online,,,Delivered
O023841,C01757,2023-09-08,Online,,,Delivered
O023842,C00601,2024-10-09,In-Store,S005,,Delivered
O023843,C03046,2024-12-22,Online,,,Delivered
O023844,C04932,2024-12-10,Click & Collect,S006,,Delivered
O023845,C04040,2023-09-08,Online,,,Delivered
O023846,C00061,2024-09-23,In-Store,S001,,Cancelled
O023847,C03208,2024-11-15,In-Store,S004,,Delivered
O023848,C00448,2024-04-13,Online,,,Delivered
O023849,C02764,2024-10-11,In-Store,S008,,Delivered
O023850,C00643,2023-04-08,Online,,,Delivered
O023851,C01851,2022-06-12,In-Store,S008,,Delivered
O023852,C03696,2024-12-26,Click & Collect,S011,,Delivered
O023853,C04032,2023-03-29,Click & Collect,S004,,Delivered
O023854,C00275,2024-07-21,In-Store,S005,,Delivered
O023855,C03249,2024-11-04,In-Store,S006,,Delivered
O023856,C02059,2022-06-27,In-Store,S002,,Delivered
O023857,C01624,2024-07-28,Click & Collect,S009,,Delivered
O023858,C00331,2024-10-06,Click & Collect,S009,,Delivered
O023859,C01367,2024-07-18,Online,,,Delivered
O023860,C02923,2024-01-24,Online,,,Delivered
O023861,C00194,2024-09-21,In-Store,S006,,Delivered
O023862,C04419,2024-01-10,Online,,,Delivered
O023863,C03103,2024-08-03,Online,,,Delivered
O023864,C04469,2024-01-03,Online,,,Delivered
O023865,C02802,2023-07-16,In-Store,S004,,Cancelled
O023866,C02680,2023-07-27,Online,,,Delivered
O023867,C01272,2024-08-26,In-Store,S003,,Delivered
O023868,C01465,2024-07-27,Online,,,Delivered
O023869,C02770,2024-06-09,Click & Collect,S004,,Delivered
O023870,C03704,2024-08-07,In-Store,S008,,Delivered
O023871,C04307,2024-08-16,Online,,,Delivered
O023872,C01899,2024-05-05,In-Store,S009,,Delivered
O023873,C02395,2024-11-08,In-Store,S005,,Delivered
O023874,C01287,2024-04-22,Online,,,Delivered
O023875,C00904,2024-07-16,In-Store,S008,,Delivered
O023876,C03966,2024-12-30,In-Store,S001,,Shipped
O023877,C03590,2023-11-15,Online,,,Delivered
O023878,C03713,2024-08-22,In-Store,S008,,Delivered
O023879,C02161,2023-09-07,Click & Collect,S004,,Returned
O023880,C04270,2024-07-07,Online,,,Delivered
O023881,C02391,2022-06-12,In-Store,S001,,Delivered
O023882,C01789,2024-03-31,Online,,,Delivered
O023883,C03628,2023-04-03,In-Store,S002,,Delivered
O023884,C01515,2024-12-02,Online,,PR007,Delivered
O023885,C03787,2022-07-29,In-Store,S010,,Delivered
O023886,C04647,2024-09-26,In-Store,S012,,Delivered
O023887,C00337,2024-11-03,Click & Collect,S007,,Returned
O023888,C00451,2023-09-21,Click & Collect,S010,,Delivered
O023889,C03815,2023-11-02,Click & Collect,S007,,Delivered
O023890,C04810,2023-09-13,Click & Collect,S001,,Delivered
O023891,C00734,2022-12-06,In-Store,S011,,Delivered
O023892,C02619,2022-12-30,Click & Collect,S010,,Delivered
O023893,C02784,2024-10-26,Online,,,Delivered
O023894,C01119,2023-04-10,In-Store,S010,,Delivered
O023895,C03402,2024-01-07,Click & Collect,S002,,Delivered
O023896,C02308,2024-09-17,Click & Collect,S006,,Delivered
O023897,C04453,2024-06-06,Online,,,Delivered
O023898,C02874,2024-11-07,Online,,,Delivered
O023899,C04583,2022-03-28,In-Store,S006,,Delivered
O023900,C00676,2024-08-07,In-Store,S009,,Delivered
O023901,C01146,2024-12-26,In-Store,S007,,Delivered
O023902,C02845,2024-08-09,In-Store,S003,,Delivered
O023903,C03172,2023-07-14,In-Store,S009,,Delivered
O023904,C04886,2024-05-20,Online,,,Delivered
O023905,C04049,2024-12-20,Online,,,Delivered
O023906,C02945,2023-01-13,In-Store,S005,,Delivered
O023907,C02106,2024-03-27,Online,,,Delivered
O023908,C01987,2022-07-25,Online,,,Delivered
O023909,C04172,2024-08-14,In-Store,S010,,Delivered
O023910,C04348,2024-09-22,In-Store,S007,,Delivered
O023911,C03339,2024-05-07,In-Store,S006,,Delivered
O023912,C02648,2024-10-01,Online,,,Delivered
O023913,C04294,2024-08-27,In-Store,S006,,Delivered
O023914,C04712,2023-12-03,In-Store,S008,,Delivered
O023915,C00755,2024-12-11,Online,,,Returned
O023916,C00830,2024-12-18,Online,,,Delivered
O023917,C04427,2023-12-31,Online,,,Delivered
O023918,C00268,2024-03-18,Online,,,Delivered
O023919,C02596,2024-11-09,Click & Collect,S001,,Delivered
O023920,C02030,2022-12-06,Click & Collect,S004,,Delivered
O023921,C02771,2024-02-17,Click & Collect,S010,,Delivered
O023922,C01131,2023-06-06,In-Store,S010,,Delivered
O023923,C00971,2023-10-30,In-Store,S007,,Delivered
O023924,C04104,2024-11-09,Online,,,Delivered
O023925,C02949,2023-10-18,Click & Collect,S011,,Returned
O023926,C03887,2024-12-17,In-Store,S006,,Delivered
O023927,C03807,2024-08-14,In-Store,S011,,Delivered
O023928,C00118,2024-02-03,In-Store,S007,,Delivered
O023929,C03120,2023-09-30,In-Store,S003,,Delivered
O023930,C01492,2024-10-27,Online,,,Delivered
O023931,C02896,2023-07-07,Online,,PR003,Delivered
O023932,C00537,2024-02-18,Online,,,Delivered
O023933,C03601,2024-04-25,Online,,,Delivered
O023934,C00994,2023-10-09,Click & Collect,S005,,Delivered
O023935,C01044,2024-11-03,In-Store,S006,,Delivered
O023936,C02218,2024-12-06,Online,,,Delivered
O023937,C04563,2022-12-27,Online,,,Delivered
O023938,C04272,2024-09-19,Click & Collect,S007,,Delivered
O023939,C00127,2024-02-22,Online,,,Returned
O023940,C00498,2024-09-18,In-Store,S005,,Delivered
O023941,C00746,2024-08-29,Online,,,Delivered
O023942,C01738,2024-08-19,In-Store,S012,,Delivered
O023943,C02136,2024-10-06,Online,,,Delivered
O023944,C04201,2023-07-26,Online,,,Cancelled
O023945,C00815,2022-12-19,In-Store,S006,,Delivered
O023946,C00404,2024-05-25,Click & Collect,S012,,Delivered
O023947,C04694,2024-09-22,Online,,,Delivered
O023948,C03898,2023-12-11,In-Store,S010,,Delivered
O023949,C04432,2024-08-19,In-Store,S010,,Delivered
O023950,C03102,2022-12-15,In-Store,S004,,Delivered
O023951,C01020,2024-09-16,In-Store,S011,,Delivered
O023952,C03372,2024-07-29,In-Store,S012,,Delivered
O023953,C00531,2024-11-03,In-Store,S004,,Delivered
O023954,C03350,2024-04-09,In-Store,S002,,Delivered
O023955,C00949,2024-02-20,Online,,,Delivered
O023956,C00715,2023-12-21,Online,,,Delivered
O023957,C00042,2023-03-08,In-Store,S012,,Delivered
O023958,C03316,2024-08-17,Online,,,Delivered
O023959,C00329,2023-03-27,Online,,,Delivered
O023960,C02061,2023-11-27,Online,,PR004,Delivered
O023961,C00173,2024-02-21,In-Store,S002,,Delivered
O023962,C02533,2024-10-16,Click & Collect,S008,,Delivered
O023963,C04599,2024-05-02,Click & Collect,S012,,Delivered
O023964,C04432,2022-09-14,Online,,,Cancelled
O023965,C02655,2023-09-18,In-Store,S008,,Delivered
O023966,C03981,2024-03-22,Click & Collect,S002,,Delivered
O023967,C03153,2023-03-21,In-Store,S012,PR002,Delivered
O023968,C02223,2023-02-28,In-Store,S009,,Delivered
O023969,C03540,2022-05-18,In-Store,S012,,Cancelled
O023970,C04055,2024-09-27,In-Store,S009,,Delivered
O023971,C01262,2024-08-03,In-Store,S005,,Delivered
O023972,C01434,2024-11-02,In-Store,S005,,Delivered
O023973,C01688,2024-06-30,Click & Collect,S001,PR006,Delivered
O023974,C04355,2024-07-19,In-Store,S002,,Delivered
O023975,C01291,2024-10-25,Click & Collect,S001,,Delivered
O023976,C02432,2024-11-23,Click & Collect,S012,,Delivered
O023977,C04874,2024-10-27,In-Store,S003,,Delivered
O023978,C04319,2023-12-25,Online,,,Delivered
O023979,C03479,2024-10-03,In-Store,S010,,Delivered
O023980,C04436,2024-07-12,In-Store,S011,,Delivered
O023981,C03214,2022-10-03,In-Store,S002,,Delivered
O023982,C00620,2024-04-03,Click & Collect,S007,,Delivered
O023983,C03415,2022-05-15,In-Store,S006,,Delivered
O023984,C01701,2024-12-16,Click & Collect,S011,,Delivered
O023985,C03735,2023-11-14,Online,,,Delivered
O023986,C00186,2024-12-17,In-Store,S007,,Delivered
O023987,C04702,2024-10-20,In-Store,S010,,Cancelled
O023988,C03226,2023-10-21,In-Store,S010,,Delivered
O023989,C03990,2023-05-07,In-Store,S011,,Delivered
O023990,C04874,2024-10-11,In-Store,S012,,Delivered
O023991,C00763,2024-06-24,Online,,,Delivered
O023992,C03481,2024-03-13,Online,,PR005,Delivered
O023993,C04262,2023-04-07,In-Store,S002,,Delivered
O023994,C02747,2023-09-01,Online,,,Delivered
O023995,C00036,2022-11-08,Online,,,Delivered
O023996,C04530,2024-06-09,Click & Collect,S004,,Returned
O023997,C02413,2022-12-05,Online,,,Delivered
O023998,C02438,2024-10-03,In-Store,S007,,Returned
O023999,C01671,2024-05-16,Online,,,Delivered
O024000,C03769,2024-01-01,In-Store,S007,,Delivered
O024001,C03116,2023-01-12,Online,,,Delivered
O024002,C02869,2023-10-09,Click & Collect,S008,,Delivered
O024003,C02719,2023-12-27,In-Store,S002,,Delivered
O024004,C01735,2023-03-03,In-Store,S005,,Returned
O024005,C00969,2024-11-20,Online,,,Delivered
O024006,C01667,2024-06-04,In-Store,S008,,Delivered
O024007,C01766,2024-03-23,In-Store,S001,,Delivered
O024008,C03476,2022-03-14,In-Store,S004,,Delivered
O024009,C02541,2024-10-12,Online,,,Delivered
O024010,C04554,2024-05-27,Click & Collect,S006,,Delivered
O024011,C04556,2023-10-31,In-Store,S008,,Delivered
O024012,C04847,2024-08-10,Online,,,Delivered
O024013,C02784,2024-11-03,Online,,,Delivered
O024014,C02778,2023-12-02,In-Store,S001,,Delivered
O024015,C03574,2022-05-22,Click & Collect,S012,,Delivered
O024016,C04462,2023-11-13,Online,,,Returned
O024017,C04776,2023-12-31,Click & Collect,S002,,Delivered
O024018,C03558,2024-12-11,Online,,,Cancelled
O024019,C02716,2023-06-04,Click & Collect,S004,,Delivered
O024020,C03149,2023-03-05,Online,,,Returned
O024021,C04459,2024-11-11,Click & Collect,S001,,Delivered
O024022,C03668,2023-10-27,In-Store,S010,,Delivered
O024023,C04952,2024-08-23,Click & Collect,S012,,Delivered
O024024,C02016,2024-09-08,In-Store,S009,,Delivered
O024025,C03102,2024-12-14,Online,,,Delivered
O024026,C00543,2024-08-02,Online,,,Delivered
O024027,C02683,2024-11-17,Online,,,Delivered
O024028,C02309,2024-08-26,In-Store,S002,,Delivered
O024029,C00034,2024-07-14,In-Store,S012,,Delivered
O024030,C04091,2024-12-30,Online,,,Processing
O024031,C01901,2024-12-22,In-Store,S004,,Delivered
O024032,C02241,2024-06-27,Online,,,Delivered
O024033,C00979,2023-05-02,Click & Collect,S007,,Delivered
O024034,C03593,2024-05-04,In-Store,S003,,Delivered
O024035,C00318,2024-08-11,In-Store,S006,,Cancelled
O024036,C04338,2023-10-16,In-Store,S010,,Delivered
O024037,C02509,2024-09-05,Online,,,Delivered
O024038,C00538,2024-08-18,In-Store,S002,,Delivered
